2020-09-27,17:00,24.75,10.19
2020-09-27,17:15,23.1,8.76
2020-09-27,17:30,20.04,5.56
2020-09-27,17:45,22.55,8.3
2020-09-27,18:00,24.12,9.68
2020-09-27,18:15,26.09,11.15
2020-09-27,18:30,26.51,10.33
2020-09-27,18:45,23.9,10.61
2020-09-27,19:00,26.45,10.05
2020-09-27,19:15,10.49,4.61
2020-09-27,19:30,30.13,10.8
2020-09-27,19:45,33.38,11.32
2020-09-27,20:00,20.92,10.46
2020-09-27,20:15,28.6,11.45
2020-09-27,20:30,29.29,10.39
2020-09-27,20:45,39.63,11.53
2020-09-27,21:00,37.68,11.24
2020-09-27,21:15,32.63,11.21
2020-09-27,21:30,25.65,8.86
2020-09-27,21:45,29.88,10.15
2020-09-27,22:00,32.79,6.11
2020-09-27,22:15,35.91,7.5
2020-09-27,22:30,17.89,5.11
2020-09-27,22:45,21.78,5.84
2020-09-27,23:00,24.99,7.36
2020-09-27,23:15,40.64,10.57
2020-09-27,23:30,39.64,10.55
2020-09-27,23:45,47.89,5.78
2020-09-28,00:00,16.08,5.46
2020-09-28,00:15,23.14,3.44
2020-09-28,00:30,32.83,6.68
2020-09-28,00:45,50.7,7.58
2020-09-28,01:00,22.4,6.5
2020-09-28,01:15,48.44,6.91
2020-09-28,01:30,24.45,3.01
2020-09-28,01:45,35.02,7.84
2020-09-28,02:00,46.6,7.6
2020-09-28,02:15,37.87,7.83
2020-09-28,02:30,40.81,7.37
2020-09-28,02:45,52.13,8.23
2020-09-28,03:00,37.39,10.08
2020-09-28,03:15,63.19,7.13
2020-09-28,03:30,57.14,11.13
2020-09-28,03:45,57.97,7.21
2020-09-28,04:00,51.89,10.52
2020-09-28,04:15,66.95,8.17
2020-09-28,04:30,60.06,8.36
2020-09-28,04:45,52.38,7.39
2020-09-28,05:00,38.87,6.25
2020-09-28,05:15,43.5,6.82
2020-09-28,05:30,55.1,8.33
2020-09-28,05:45,54.89,11.24
2020-09-28,06:00,15.33,7.23
2020-09-28,06:15,53.39,7.53
2020-09-28,06:30,51.49,7.1
2020-09-28,06:45,57.53,7.04
2020-09-28,07:00,51.12,7.63
2020-09-28,07:15,44.9,8.63
2020-09-28,07:30,39.58,9.76
2020-09-28,07:45,33.57,10.47
2020-09-28,08:00,30.59,4.1
2020-09-28,08:15,44.49,5.96
2020-09-28,08:30,30.94,9.42
2020-09-28,08:45,23.61,2.68
2020-09-28,09:00,22.03,3.25
2020-09-28,09:15,21.0,3.12
2020-09-28,09:30,13.37,2.58
2020-09-28,09:45,7.69,2.68
2020-09-28,10:00,17.2,2.67
2020-09-28,10:15,17.24,2.99
2020-09-28,10:30,23.33,4.49
2020-09-28,10:45,17.3,2.46
2020-09-28,11:00,13.88,1.93
2020-09-28,11:15,17.72,3.16
2020-09-28,11:30,21.94,4.4
2020-09-28,11:45,20.72,6.55
2020-09-28,12:00,16.15,3.87
2020-09-28,12:15,20.58,1.9
2020-09-28,12:30,20.45,4.57
2020-09-28,12:45,18.59,4.67
2020-09-28,13:00,32.85,6.22
2020-09-28,13:15,26.06,3.12
2020-09-28,13:30,12.11,2.8
2020-09-28,13:45,11.1,0.78
2020-09-28,14:00,12.75,1.39
2020-09-28,14:15,17.7,2.28
2020-09-28,14:30,11.62,2.45
2020-09-28,14:45,23.36,2.46
2020-09-28,15:00,20.46,3.11
2020-09-28,15:15,19.89,2.82
2020-09-28,15:30,16.96,1.32
2020-09-28,15:45,18.11,2.26
2020-09-28,16:00,15.42,5.21
2020-09-28,16:15,27.98,3.94
2020-09-28,16:30,22.12,1.84
2020-09-28,16:45,29.6,4.53
2020-09-28,17:00,19.24,3.2
2020-09-28,17:15,21.49,3.85
2020-09-28,17:30,21.05,5.76
2020-09-28,17:45,32.15,10.25
2020-09-28,18:00,20.66,4.39
2020-09-28,18:15,31.56,5.25
2020-09-28,18:30,30.98,3.85
2020-09-28,18:45,15.81,10.95
2020-09-28,19:00,20.1,3.08
2020-09-28,19:15,18.18,1.96
2020-09-28,19:30,20.79,2.33
2020-09-28,19:45,23.74,4.79
2020-09-28,20:00,17.7,3.55
2020-09-28,20:15,28.05,3.13
2020-09-28,20:30,16.56,8.3
2020-09-28,20:45,37.27,8.23
2020-09-28,21:00,19.54,5.59
2020-09-28,21:15,29.09,6.19
2020-09-28,21:30,46.58,5.97
2020-09-28,21:45,44.25,9.69
2020-09-28,22:00,40.36,5.64
2020-09-28,22:15,41.75,5.77
2020-09-29,08:30,18.29,6.56
2020-09-29,08:45,29.73,10.87
2020-09-29,09:00,30.19,8.58
2020-09-29,09:15,46.24,10.26
2020-09-29,09:30,32.12,7.37
2020-09-29,09:45,22.15,8.8
2020-09-29,10:00,49.5,5.63
2020-09-29,10:15,51.56,10.93
2020-09-29,10:30,59.49,9.69
2020-09-29,10:45,32.57,8.19
2020-09-29,11:00,15.73,5.58
2020-09-29,11:15,16.97,8.01
2020-09-29,11:30,23.22,9.95
2020-09-29,11:45,35.33,8.76
2020-09-29,12:00,16.11,6.54
2020-09-29,12:15,54.36,8.98
2020-09-29,12:30,38.11,11.23
2020-09-29,12:45,52.33,11.7
2020-09-29,13:00,19.56,10.97
2020-09-29,13:15,29.79,10.44
2020-09-29,13:30,36.23,11.53
2020-09-29,13:45,27.35,7.12
2020-09-29,14:00,30.25,7.12
2020-09-29,14:15,24.46,6.31
2020-09-29,14:30,12.55,5.91
2020-09-29,14:45,21.15,8.67
2020-09-29,15:00,22.52,8.55
2020-09-29,15:30,44.22,9.87
2020-09-29,15:45,31.16,10.47
2020-09-29,16:00,64.89,11.35
2020-09-29,16:15,38.32,9.53
2020-09-29,16:30,40.89,8.79
2020-09-29,16:45,29.66,9.99
2020-09-29,17:00,28.84,10.99
2020-09-29,17:15,16.53,8.78
2020-09-29,17:30,39.92,10.49
2020-09-29,17:45,46.19,8.73
2020-09-29,18:00,19.96,9.8
2020-09-29,18:15,45.54,10.45
2020-09-29,18:30,53.84,9.13
2020-09-29,18:45,21.41,9.92
2020-09-29,19:00,21.79,9.95
2020-09-29,19:15,48.3,8.69
2020-09-29,19:30,57.61,10.51
2020-09-29,19:45,44.99,11.24
2020-09-29,20:00,15.47,10.31
2020-09-29,20:15,50.9,11.53
2020-09-29,20:30,43.21,10.87
2020-09-29,20:45,53.86,11.07
2020-09-29,21:00,45.7,10.89
2020-09-29,21:15,40.22,10.73
2020-09-29,21:30,54.61,11.56
2020-09-29,21:45,63.57,11.21
2020-09-29,22:00,32.72,10.76
2020-09-29,22:15,36.79,10.71
2020-09-29,22:30,23.26,11.13
2020-09-29,22:45,19.07,9.61
2020-09-29,23:00,21.35,10.74
2020-09-29,23:15,47.79,11.1
2020-09-29,23:30,53.68,11.4
2020-09-30,11:30,30.19,10.47
2020-09-30,11:45,26.64,10.66
2020-09-30,12:00,28.63,8.89
2020-09-30,12:15,36.85,10.19
2020-09-30,12:30,30.47,10.23
2020-09-30,12:45,52.14,10.79
2020-09-30,13:00,40.86,10.54
2020-09-30,13:15,46.93,10.91
2020-09-30,13:30,62.94,9.24
